,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,073570,어반리튬,"14,600","3,050",17.28,"2,477,415","17,700","17,700","13,750","80,994","21,039",3.849707685726508
1,032685,소프트센우,"23,100","3,550",13.32,"27,875","25,000","25,600","22,800","1,997",146,13.678082191780822
2,356860,티엘비,"17,650","2,150",10.86,"754,577","18,950","19,250","17,250","51,330","39,930",1.2854996243425996
3,263800,데이타솔루션,"7,000",790,10.14,"1,093,903","7,390","7,400","6,940","45,492","8,780",5.18132118451025
4,227610,아우딘퓨쳐스,"2,115",200,8.64,"4,342,072","2,245","2,310","2,105","155,734","40,441",3.850893894809723
5,101670,하이드로리튬,"18,950","1,700",8.23,"1,521,737","20,250","20,300","18,600","36,583","23,028",1.588631231544207
6,033320,제이씨현시스템,"5,720",440,7.14,"1,280,356","6,020","6,030","5,640","68,050","13,693",4.969692543635434
7,222110,팬젠,"5,900",450,7.09,"39,780","6,330","6,330","5,810","4,614","1,106",4.1717902350813745
8,187790,나노,"1,390",105,7.02,"1,952,085","1,445","1,470","1,375","243,861","73,991",3.2958197618629295
9,336060,웨이버스,"1,845",135,6.82,"4,150,356","1,935","1,950","1,815","399,452","173,094",2.3077171941257353
10,298380,에이비엘바이오,"20,300","1,450",6.67,"743,123","21,500","21,500","20,150","124,182","16,503",7.524813670241774
11,065570,삼영이엔씨,"4,780",340,6.64,"95,536","4,865","4,930","4,745","21,438","2,021",10.60761999010391
12,239340,줌인터넷,"4,645",325,6.54,"1,108,282","4,775","4,815","4,595","26,108","24,659",1.0587615069548644
13,300080,플리토,"24,650","1,650",6.27,"123,266","25,950","26,300","24,400","8,723","2,767",3.1525117455728227
14,099750,이지케어텍,"24,700","1,650",6.26,"148,994","25,800","25,900","24,150","6,070","2,061",2.94517224648229
15,058970,엠로,"16,700","1,100",6.18,"170,284","17,800","17,950","16,300","26,456","2,703",9.787643359230485
16,237820,플레이디,"5,970",390,6.13,"448,694","6,220","6,310","5,890","16,396","4,315",3.799768250289687
17,086960,MDS테크,"2,375",145,5.75,"3,224,707","2,485","2,595","2,360","152,533","33,152",4.601019546332046
18,296640,이노룰스,"12,350",750,5.73,"395,725","12,850","12,900","11,900","24,284","14,867",1.633416291114549
19,270520,지엔원에너지,"4,035",240,5.61,"2,103,859","4,310","4,315","4,000","82,431","8,959",9.200915280723295
20,258790,소프트캠프,"1,715",100,5.51,"660,822","1,750","1,770","1,710","85,650","60,097",1.42519593324126
21,337930,브랜드엑스코퍼레이션,"6,290",360,5.41,"627,499","6,590","6,700","6,150","15,739","8,052",1.9546696472925982
22,298870,다올인베스트먼트,"3,435",195,5.37,"3,575,915","3,560","3,600","3,405","181,802","25,455",7.142093891180514
23,389140,포바이포,"12,200",650,5.06,"293,209","12,500","12,550","12,000","44,952","18,267",2.4608310067334536
24,399720,가온칩스,"18,250",950,4.95,"303,636","18,750","18,850","18,200","42,046","12,037",3.4930630555786326
25,315640,딥노이드,"7,150",370,4.92,"178,265","7,370","7,440","7,110","11,242","3,111",3.613629058180649
26,389500,에스비비테크,"22,250","1,150",4.91,"434,878","22,850","23,150","22,000","17,162","10,953",1.5668766547977724
27,186230,그린플러스,"10,850",550,4.82,"233,668","11,350","11,800","10,750","43,795","10,030",4.366400797607178
28,085670,뉴프렉스,"6,320",320,4.82,"982,607","6,480","6,530","6,320","109,922","18,333",5.995854470081274
29,357880,비트나인,"8,700",440,4.81,"597,548","9,030","9,160","8,550","48,587","13,461",3.609464378575143
30,041460,한국전자인증,"5,750",280,4.64,"955,421","5,910","5,930","5,660","119,637","32,216",3.7135895207350385
31,095700,제넥신,"14,400",700,4.64,"487,310","14,850","14,900","14,200","105,276","91,763",1.1472597888037663
32,372800,아이티아이즈,"9,300",430,4.42,"121,308","9,720","9,720","9,180","8,897","1,869",4.760299625468165
33,030960,양지사,"30,650","1,400",4.37,"60,345","31,900","32,600","30,400",927,"2,859",0.3242392444910808
34,396270,넥스트칩,"7,880",360,4.37,"329,510","8,110","8,170","7,810","48,003","4,693",10.228638397613468
35,307870,비투엔,"2,115",95,4.30,"264,117","2,140","2,180","2,085","27,545","16,733",1.646148329648001
36,064800,젬백스링크,"1,335",60,4.30,"389,779","1,365","1,375","1,330","100,388","28,424",3.53180410920349
37,066980,이엔코퍼레이션,"3,900",175,4.29,"350,394","4,080","4,100","3,850","28,302","7,006",4.039680274050814
38,417180,핑거스토리,"11,150",500,4.29,"8,975,076","12,100","12,800","10,950","222,960","195,309",1.141575657035774
39,090360,로보스타,"25,700","1,150",4.28,"1,203,320","26,050","26,450","25,350","45,387","25,171",1.8031464780898654
40,162300,신스틸,"7,600",340,4.28,"646,121","7,790","7,800","7,450","26,579","9,810",2.7093781855249746
41,144960,뉴파워프라즈마,"4,320",190,4.21,"108,094","4,555","4,555","4,310","17,030","7,448",2.2865198711063375
42,405000,플라즈맵,"6,180",270,4.19,"357,653","6,370","6,400","6,160","15,286","14,083",1.085422140168998
43,289220,자이언트스텝,"19,700",850,4.14,"386,157","20,250","20,250","19,450","30,147","20,510",1.4698683568990736
44,900280,골든센츄리,373,16,4.11,"2,322,343",383,383,373,"460,217","384,430",1.1971412220690372
45,194480,데브시스터즈,"61,200","2,600",4.08,"101,937","63,300","63,800","61,000","10,681","1,539",6.940220922677063
46,190510,나무가,"15,300",650,4.08,"553,597","15,600","15,700","15,150","143,692","34,245",4.195999415973135
47,049480,오픈베이스,"2,820",120,4.08,"788,932","2,900","2,910","2,815","108,165","54,051",2.0011655658544707
48,101730,위메이드맥스,"10,750",450,4.02,"323,877","10,950","11,150","10,700","62,704","35,172",1.7827817582167633
49,226330,신테카바이오,"9,890",410,3.98,"190,412","10,100","10,500","9,700","7,277","4,665",1.559914255091104
50,161570,THE MIDONG,"1,205",50,3.98,"1,044,518","1,255","1,350","1,160","100,686","33,521",3.003669341606754
51,220180,핸디소프트,"3,770",155,3.95,"535,960","3,870","3,935","3,725","7,381","10,233",0.7212938532199746
52,288980,모아데이타,"2,800",115,3.95,"1,589,018","2,845","2,880","2,780","168,413","89,480",1.882130084935181
53,038680,에스넷,"5,370",220,3.94,"298,128","5,530","5,530","5,070","29,609","8,187",3.6165872725051913
54,338220,뷰노,"8,030",320,3.83,"107,133","8,300","8,400","7,900","5,658","1,069",5.2927970065481755
55,064480,브리지텍,"5,100",200,3.77,"498,429","5,240","5,260","5,050","35,994","12,064",2.9835875331564985
56,171090,선익시스템,"19,250",750,3.75,"233,230","19,700","19,900","19,250","76,514","19,361",3.951965291049016
57,380540,옵티코어,"3,220",125,3.74,"11,495,878","3,290","3,530","3,115","88,866","92,394",0.9618157023183324
58,112040,위메이드,"36,650","1,400",3.68,"488,217","37,450","37,900","36,550","23,941","9,890",2.420728008088979
59,187220,디티앤씨,"4,760",180,3.64,"148,675","4,900","4,900","4,700","31,845","7,638",4.169285153181461
60,058110,멕아이씨에스,"5,690",210,3.56,"223,052","5,800","5,850","5,660","46,288","4,580",10.106550218340612
61,115440,우리넷,"9,260",340,3.54,"204,495","9,600","9,600","9,150","23,101","2,643",8.740446462353386
62,060240,룽투코리아,"3,045",110,3.49,"602,016","3,120","3,125","3,040","168,853","19,941",8.467629507045785
63,200710,에이디테크놀로지,"13,950",500,3.46,"83,931","14,250","14,350","13,900","20,368","10,905",1.8677670793214123
64,019590,엠벤처투자,"1,005",35,3.37,"944,421","1,035","1,035","1,000","158,879","157,622",1.0079747750948471
65,040300,YTN,"6,240",210,3.26,"224,874","6,400","6,460","6,210","33,820","16,740",2.020310633213859
66,030350,드래곤플라이,811,27,3.22,"1,110,226",838,839,807,"180,628","19,918",9.068581182849684
67,121600,나노신소재,"78,400","2,600",3.21,"163,731","80,100","80,900","78,300","23,924","5,678",4.213455442057063
68,131400,이브이첨단소재,"1,685",55,3.16,"819,725","1,735","1,735","1,665","200,356","60,480",3.3127645502645504
69,189330,씨이랩,"16,900",550,3.15,"271,383","17,650","18,150","16,500","16,301","6,705",2.4311707680835197
70,310210,보로노이,"30,750","1,000",3.15,"52,290","31,700","31,700","30,500","10,063","3,616",2.782909292035398
71,177350,베셀,"7,730",250,3.13,"316,084","7,930","7,940","7,590","16,632","16,180",1.0279357231149568
72,099440,스맥,"2,015",65,3.12,"771,714","2,045","2,080","2,000","88,810","17,434",5.0940690604565795
73,376980,원티드랩,"14,000",450,3.11,"181,567","14,300","14,550","13,650","27,932","12,848",2.174034869240349
74,066970,엘앤에프,"178,300","5,700",3.10,"315,951","181,800","183,500","178,000","38,351","8,385",4.57376267143709
75,036030,케이티알파,"7,530",240,3.09,"7,458,173","8,150","8,290","7,400","29,443","39,910",0.7377349035329491
76,394280,오픈엣지테크놀로지,"12,600",400,3.08,"1,738,147","12,600","12,650","11,850","50,358","120,578",0.4176383751596477
77,086520,에코프로,"111,300","3,500",3.05,"245,915","113,800","114,300","110,900","18,664","4,718",3.955913522679101
78,121800,비덴트,"4,465",140,3.04,"2,457,306","4,480","4,480","4,305","83,640","42,302",1.9772114793626778
79,053290,NE능률,"5,110",160,3.04,"176,753","5,270","5,310","5,110","10,772","2,023",5.324765200197726
80,115500,케이씨에스,"5,470",170,3.01,"128,223","5,590","5,660","5,460","19,738","8,050",2.4519254658385092
81,096240,크레버스,"17,800",550,3.00,"95,672","18,200","18,200","17,700","11,122","3,744",2.970619658119658
82,206560,덱스터,"13,200",400,2.94,"246,929","13,300","13,400","13,100","69,556","32,376",2.1483815171732146
83,069330,유아이디,"1,825",55,2.93,"46,309","1,870","1,870","1,800","16,260","9,850",1.650761421319797
