,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,230980,에이트원,812,75,8.46,"121,693",888,888,812,"7,936","3,203",2.477677177645957
1,032685,소프트센우,"25,000","1,650",6.19,"8,707","25,000","25,000","25,000",138,"1,212",0.11386138613861387
2,187790,나노,"1,405",90,6.02,"172,150","1,445","1,470","1,405","2,099","5,048",0.4158082408874802
3,095700,제넥신,"14,350",750,4.97,"35,735","14,850","14,900","14,350","1,265",433,2.9214780600461894
4,237820,플레이디,"6,070",290,4.56,"51,808","6,220","6,250","6,070","1,982","1,333",1.4868717179294824
5,033320,제이씨현시스템,"5,900",260,4.22,"105,385","6,020","6,030","5,860",123,"4,110",0.029927007299270073
6,041190,우리기술투자,"4,420",190,4.12,"77,699","4,470","4,490","4,400","1,296",120,10.8
7,394280,오픈엣지테크놀로지,"12,500",500,3.85,"110,521","12,600","12,650","12,400","2,217","1,109",1.999098286744815
8,162300,신스틸,"7,640",300,3.78,"41,407","7,790","7,790","7,630","1,037",860,1.205813953488372
9,025870,신라에스지,"9,700",350,3.48,"8,619","9,850","9,880","9,650",141,528,0.26704545454545453
10,389500,에스비비테크,"22,650",750,3.21,"17,070","22,850","22,850","22,450","9,618",4,2404.5
11,307870,비투엔,"2,140",70,3.17,"22,112","2,140","2,180","2,140","1,031",93,11.086021505376344
12,046070,코다코,"1,105",35,3.07,"6,674","1,125","1,125","1,105",161,"5,868",0.02743694614860259
13,290090,트윔,"17,500",550,3.05,"8,911","17,800","17,800","17,400",91,"1,267",0.0718232044198895
14,208370,셀바스헬스케어,"2,270",70,2.99,"56,438","2,305","2,310","2,260","30,278","1,516",19.972295514511874
15,206560,덱스터,"13,200",400,2.94,"15,469","13,300","13,300","13,200","8,199",640,12.8109375
16,115570,스타플렉스,"5,310",160,2.93,"1,561","5,360","5,370","5,300",184,266,0.6917293233082706
17,425290,삼성스팩6호,"3,330",100,2.92,"24,072","3,325","3,370","3,325",675,"1,226",0.5505709624796085
