,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,050110,캠시스,"2,290",355,18.35,"38,533,917","2,300","2,445","2,210","477,300","435,451",1.0961049578482998
2,090710,휴림로봇,"2,670",10,0.37,"16,749,456","2,610","2,775","2,605","262,495","761,749",0.3445951356680481
3,031310,아이즈비전,"3,265",265,8.83,"16,454,185","3,040","3,575","3,030","99,729","23,448",4.253198567041966
4,276730,제주맥주,"1,585",205,14.86,"13,481,202","1,380","1,755","1,355","168,623","89,879",1.8761112161906564
5,037950,엘컴텍,"1,275",30,2.41,"13,136,636","1,355","1,410","1,265","363,571","291,911",1.2454857816252214
6,053590,한국테크놀로지,474,7,1.46,"12,971,443",484,493,467,"953,138","401,828",2.372004937435918
7,005160,동국산업,"4,155",215,5.46,"12,046,714","4,065","4,625","4,065","69,011","19,712",3.5009638798701297
8,257720,실리콘투,"2,920",360,14.06,"11,292,463","2,550","2,930","2,525","134,338","502,815",0.267171822638545
9,094480,갤럭시아머니트리,"5,750",975,20.42,"10,991,227","4,700","6,200","4,620","92,232","45,448",2.02939623305756
10,380540,옵티코어,"3,185",160,4.78,"10,806,518","3,290","3,530","3,115","112,963","86,348",1.3082294899708158
11,006910,보성파워텍,"4,210",215,5.38,"10,394,996","4,285","4,455","4,205","89,560","30,601",2.9267017417731447
12,060230,소니드,"4,345",105,2.36,"8,703,085","5,050","5,200","4,310","67,710","19,496",3.4730201066885513
13,417180,핑거스토리,"11,100",550,4.72,"8,599,620","12,100","12,800","10,950","284,515","215,598",1.3196550988413622
14,214270,FSN,"3,920",135,3.57,"7,851,834","3,725","4,230","3,670","23,408","72,363",0.323480231610077
15,036030,케이티알파,"7,490",280,3.60,"7,239,378","8,150","8,290","7,400","157,016","20,671",7.595955686710851
16,015710,코콤,"7,920",60,0.75,"7,204,957","7,850","8,740","7,750","40,574","19,983",2.0304258619826854
17,204610,티쓰리,"1,870",30,1.63,"6,825,422","1,835","1,940","1,815","347,171","112,124",3.0963130105954124
18,082660,코스나인,862,2,0.23,"6,720,644",871,968,826,"126,689","24,192",5.236813822751323
19,207760,미스터블루,"3,550",30,0.84,"6,233,531","3,530","3,685","3,510","172,211","129,353",1.3313259066276004
20,273060,와이즈버즈,"1,445",75,5.47,"6,163,310","1,390","1,575","1,370","225,807","66,125",3.414850661625709
21,900270,헝셩그룹,422,8,1.93,"5,932,224",413,444,394,"214,442","136,691",1.5688084804412872
22,189860,서전기전,"6,570",340,5.46,"5,179,824","6,300","7,500","6,290","45,721","15,013",3.045427296343169
23,270660,에브리봇,"17,900",850,4.99,"5,081,666","17,150","19,600","17,000","90,070","88,387",1.0190412617240092
24,100130,동국S&C,"5,130",355,7.43,"4,915,362","4,920","5,240","4,920","68,406","109,236",0.6262221245743161
25,108860,셀바스AI,"10,550",600,5.38,"4,501,684","11,150","11,350","10,350","602,308","241,030",2.498892254076256
26,900310,컬러레이,"1,445",35,2.48,"4,346,694","1,395","1,460","1,375","386,862","291,834",1.3256234708772796
27,425040,티이엠씨,"29,700","1,750",6.26,"4,225,637","27,950","32,900","26,200","10,235","1,886",5.426829268292683
28,322780,코퍼스코리아,"3,115",25,0.81,"4,207,398","3,095","3,355","3,060","84,316","17,345",4.86111271259729
29,331520,밸로프,"1,765",60,3.29,"4,013,989","1,800","1,810","1,745","297,394","212,501",1.3994945906136913
30,419530,SAMG엔터,"48,600","9,100",23.04,"3,943,126","38,900","48,750","38,700","19,248","11,307",1.7023083045900769
31,376290,씨유테크,"4,985",570,12.91,"3,942,321","4,510","5,730","4,505","21,874","15,920",1.3739949748743718
