,종목코드,등락률,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,276730,29.52,제주맥주,"1,755",375,27.17,"3,893,093","1,380","1,755","1,355","25,527","25,587",0.997655059209755
1,376290,18.98,씨유테크,"5,360",945,21.40,"2,376,060","4,510","5,730","4,505","15,256","58,976",0.2586814975583288
2,198940,15.67,한주라이트메탈,"4,760",645,15.67,"21,840,502","4,115","5,000","4,115","86,384","21,219",4.071068382110373
3,189860,14.63,서전기전,"7,210",980,15.73,"1,885,643","6,300","7,270","6,290","19,171","44,812",0.42780951530839956
4,270660,14.12,에브리봇,"19,400","2,350",13.78,"3,344,112","17,150","19,600","17,000","18,753","50,846",0.3688195728277544
5,317830,13.87,에스피시스템스,"10,100","1,100",12.22,"1,440,279","9,000","10,450","8,870","73,693","89,341",0.8248508523522236
6,056080,11.11,유진로봇,"5,400",445,8.98,"1,887,090","4,885","5,630","4,860","67,464","80,039",0.8428890915678606
7,043650,10.77,국순당,"7,610",690,9.97,"709,665","6,950","7,950","6,870","2,312","3,223",0.7173440893577412
8,419530,10.34,SAMG엔터,"42,700","3,200",8.10,"743,100","38,900","42,700","38,700","8,624","24,952",0.3456235973068291
9,031310,10.23,아이즈비전,"3,340",340,11.33,"7,426,986","3,040","3,495","3,030","51,132","83,692",0.6109544520384266
10,096610,10.14,알에프세미,"3,095",240,8.41,"462,423","2,860","3,200","2,810","17,354","11,774",1.4739255987769662
11,388720,9.98,유일로보틱스,"29,750","2,050",7.40,"1,445,587","27,350","30,000","27,050","36,429","66,207",0.5502288277674566
12,024830,9.70,세원물산,"9,950",850,9.34,"189,633","9,070","10,200","9,070","2,069","6,091",0.3396814972910852
13,425040,8.78,티이엠씨,"28,500",550,1.97,"1,400,724","27,950","29,450","26,200","8,265","41,447",0.1994112963543803
14,005160,8.61,동국산업,"4,415",475,12.06,"9,323,737","4,065","4,625","4,065","34,728","94,793",0.36635616553964956
15,368970,7.81,오에스피,"6,350",430,7.26,"429,423","5,940","6,430","5,890","13,578","9,143",1.4850705457727222
16,347700,6.96,라이프시맨틱스,"4,920",60,1.20,"28,657","4,980","4,980","4,600","2,602","1,601",1.6252342286071206
17,039840,6.94,디오,"22,350","1,050",4.93,"109,871","21,000","22,450","20,900","3,609","10,460",0.34502868068833653
18,215100,6.03,로보로보,"7,740",90,1.18,"1,182,175","7,450","7,800","7,300","24,151","42,035",0.5745450220054716
19,053270,6.03,구영테크,"2,460",10,0.40,"32,874","2,465","2,470","2,320","17,335","6,184",2.803201811125485
20,106520,6.02,노블엠앤비,"2,025",30,1.50,"1,476,107","2,225","2,225","1,910","70,525","27,750",2.5414414414414415
21,082920,6.01,비츠로셀,"16,750",850,5.35,"267,275","15,950","17,350","15,800","7,638","37,200",0.2053225806451613
22,082660,5.97,코스나인,923,63,7.33,"1,408,843",871,930,871,"149,242","98,436",1.5161323093177292
23,195940,5.94,HK이노엔,"40,150","2,300",6.08,"320,488","37,900","40,400","37,900","5,115","21,054",0.24294670846394983
24,273060,5.84,와이즈버즈,"1,450",80,5.84,"4,089,793","1,390","1,575","1,370","106,359","92,508",1.1497275911272538
25,098460,5.73,고영,"14,750",750,5.36,"271,563","14,150","14,850","13,950","18,685","38,705",0.48275416612840716
26,154040,5.67,솔루에타,"2,795",0,0.00,"5,101","2,765","2,795","2,645","8,337","7,196",1.1585603112840468
27,322780,5.33,코퍼스코리아,"3,260",170,5.50,"3,041,590","3,095","3,355","3,095","39,801","31,720",1.2547604035308952
28,950170,5.26,JTC,"4,105",205,5.26,"106,879","3,900","4,150","3,900","4,194","11,216",0.37393009985734665
29,117730,5.12,티로보틱스,"7,390",210,2.92,"456,169","7,070","7,630","7,030","6,010","22,346",0.2689519377069722
30,002230,5.10,피에스텍,"3,915",190,5.10,"75,505","3,725","4,250","3,725",614,"1,262",0.4865293185419968
31,119610,5.07,인터로조,"32,100","1,450",4.73,"111,595","30,750","32,200","30,550","9,608","12,807",0.750214726321543
32,336570,5.04,원텍,"4,585",180,4.09,"452,320","4,400","4,605","4,365","11,372","32,813",0.3465699570292262
33,196450,5.00,코아시아옵틱스,"1,680",65,4.02,"138,701","1,615","1,710","1,600","14,009","54,304",0.25797362993517975
34,090710,4.99,휴림로봇,"2,735",55,2.05,"10,861,690","2,610","2,775","2,605","207,029","616,352",0.3358940994756243
35,038680,4.93,에스넷,"5,320",270,4.83,"216,668","5,530","5,530","5,070","19,542","4,599",4.249184605348989
36,015710,4.90,코콤,"8,130",150,1.88,"1,840,046","7,850","8,460","7,750","9,193","43,774",0.2100105085210399
37,047920,4.87,HLB제약,"11,850",100,0.84,"42,777","11,950","11,950","11,300","10,952","13,533",0.8092810167738121
38,352910,4.76,오비고,"11,000",250,2.22,"37,457","11,150","11,250","10,500","10,416","8,177",1.273816803228568
