,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,050110,캠시스,"2,285",350,18.09,"24,961,734","2,300","2,445","2,210","319,974","224,350",1.4262268776465343
1,198940,한주라이트메탈,"4,865",750,18.23,"20,534,463","4,115","5,000","4,115","85,498","31,348",2.7273829271404875
2,037950,엘컴텍,"1,345",100,8.03,"9,912,362","1,355","1,410","1,315","372,135","821,160",0.45318208388133857
3,090710,휴림로봇,"2,740",60,2.24,"9,077,699","2,610","2,775","2,605","530,567","309,044",1.716800843892779
4,005160,동국산업,"4,450",510,12.94,"8,996,985","4,065","4,625","4,065","154,878","81,523",1.8998074163119612
5,380540,옵티코어,"3,155",190,5.68,"8,830,930","3,290","3,530","3,145","61,560","62,618",0.9831038998371076
6,006910,보성파워텍,"4,285",290,7.26,"8,352,590","4,285","4,455","4,255","109,117","36,586",2.982479637019625
7,417180,핑거스토리,"11,350",300,2.58,"7,326,280","12,100","12,800","11,200","218,265","192,393",1.1344747470022298
8,053590,한국테크놀로지,474,7,1.46,"7,200,602",484,493,467,"321,065","639,926",0.5017220741148195
9,060230,소니드,"4,455",5,0.11,"7,137,141","5,050","5,200","4,405","42,159","1,256",33.56608280254777
10,031310,아이즈비전,"3,385",385,12.83,"6,281,308","3,040","3,495","3,030","58,242","72,384",0.8046253315649867
11,036030,케이티알파,"7,690",80,1.03,"5,811,824","8,150","8,290","7,630","62,437","20,041",3.115463300234519
12,207760,미스터블루,"3,565",15,0.42,"4,153,337","3,530","3,685","3,510","94,187","76,643",1.228905444724241
13,273060,와이즈버즈,"1,470",100,7.30,"3,692,966","1,390","1,575","1,370","170,095","59,063",2.87989096388602
14,108860,셀바스AI,"10,500",650,5.83,"3,259,996","11,150","11,350","10,350","399,970","333,710",1.1985556321356867
15,100130,동국S&C,"5,080",305,6.39,"3,074,001","4,920","5,240","4,920","87,737","145,772",0.6018782756633647
16,270660,에브리봇,"19,350","2,300",13.49,"2,942,212","17,150","19,600","17,000","40,255","103,174",0.3901661271250509
17,322780,코퍼스코리아,"3,245",155,5.02,"2,861,987","3,095","3,355","3,095","86,195","96,950",0.8890665291387313
18,331520,밸로프,"1,765",60,3.29,"2,737,216","1,800","1,810","1,745","302,851","124,687",2.4288899404107887
19,044060,조광ILI,"1,275",40,3.24,"2,596,274","1,300","1,310","1,265","550,532","615,526",0.8944090095300604
20,336060,웨이버스,"1,845",135,6.82,"2,555,330","1,935","1,950","1,825","387,565","105,861",3.6610744277873817
21,376290,씨유테크,"5,420","1,005",22.76,"2,329,068","4,510","5,730","4,505","37,835","40,769",0.9280335549069145
22,115530,씨엔플러스,564,10,1.81,"2,150,835",553,603,546,"45,255","96,527",0.46883255462202283
23,227610,아우딘퓨쳐스,"2,180",135,5.83,"1,998,311","2,245","2,310","2,170","131,217","38,897",3.37344782373962
24,298870,다올인베스트먼트,"3,505",125,3.44,"1,751,269","3,560","3,600","3,495","144,986","66,442",2.1821438246892026
25,015710,코콤,"8,200",220,2.76,"1,645,434","7,850","8,460","7,750","8,328","45,797",0.18184597244360984
26,037030,파워넷,"3,535",35,1.00,"1,559,333","3,500","3,675","3,455","44,867","31,670",1.4167035048942216
27,056080,유진로봇,"5,390",435,8.78,"1,543,216","4,885","5,630","4,860","20,054","34,660",0.5785920369301789
28,086960,MDS테크,"2,480",40,1.59,"1,514,531","2,485","2,595","2,435","68,227","22,340",3.054028648164727
29,121800,비덴트,"4,365",240,5.21,"1,502,915","4,480","4,480","4,305","59,726","23,141",2.5809602005099173
30,297090,씨에스베어링,"9,120",160,1.79,"1,436,751","9,350","9,490","9,090","30,757","43,294",0.710421767450455
31,189860,서전기전,"7,040",810,13.00,"1,421,005","6,300","7,120","6,290","6,073","2,633",2.306494492973794
32,900310,컬러레이,"1,395",15,1.06,"1,416,047","1,395","1,435","1,375","273,203","318,048",0.8589992705503572
33,106520,노블엠앤비,"1,995",0,0.00,"1,405,343","2,225","2,225","1,910","87,928","23,876",3.6826939185793264
34,317830,에스피시스템스,"10,000","1,000",11.11,"1,368,906","9,000","10,450","8,870","18,840","69,567",0.2708180602872051
35,425040,티이엠씨,"28,050",100,0.36,"1,349,729","27,950","29,450","26,200","21,967","22,911",0.9587970843699533
36,032820,우리기술,"1,485",20,1.37,"1,255,627","1,490","1,510","1,470","242,357","262,868",0.9219722446246785
37,297570,알로이스,"1,975",60,2.95,"1,249,158","2,010","2,015","1,950","282,717","127,648",2.2148173101027826
38,388720,유일로보틱스,"29,900","2,200",7.94,"1,209,359","27,350","30,000","27,050","14,410","42,350",0.34025974025974026
39,159910,스킨앤스킨,227,3,1.30,"1,107,218",230,231,225,"868,671","393,789",2.2059300793064307
40,205470,휴마시스,"18,100",250,1.40,"1,105,749","18,500","18,700","18,000","110,519","81,514",1.3558284466472017
41,389260,대명에너지,"24,150",450,1.90,"1,101,897","24,500","25,650","23,950","37,339","31,981",1.167536975078953
42,090150,아이윈,"1,530",30,2.00,"1,087,931","1,580","1,585","1,500","101,710","78,993",1.2875824440140267
43,215100,로보로보,"7,750",100,1.31,"1,042,219","7,450","7,800","7,300","26,103","20,261",1.2883371995459256
44,335890,비올,"3,915",165,4.40,"1,025,822","3,765","3,945","3,765","39,851","34,053",1.1702640002349278
45,057680,티사이언티픽,"2,600",25,0.97,"1,008,340","2,800","2,810","2,575","43,735","19,432",2.250668999588308
46,187790,나노,"1,395",100,6.69,"994,573","1,445","1,470","1,380","102,706","44,055",2.3313131313131312
47,013720,CBI,376,8,2.08,"988,331",381,383,373,"425,678","76,567",5.559549153029373
48,900280,골든센츄리,376,13,3.34,"962,715",383,383,373,"271,485","148,666",1.8261404759662598
49,082660,코스나인,908,48,5.58,"961,403",871,918,871,"28,209","33,215",0.8492849616137287
50,394280,오픈엣지테크놀로지,"12,100",900,6.92,"959,534","12,600","12,650","11,850","136,045","54,862",2.4797674164266708
51,096040,이트론,159,1,0.63,"930,090",156,159,156,"1,980,729","1,438,739",1.3767118289001687
52,362320,청담글로벌,"11,300",400,3.42,"912,795","11,600","11,950","11,200","188,415","233,329",0.8075078537172833
53,340440,세림B&G,"2,610",20,0.76,"911,695","2,585","2,650","2,570","162,693","82,320",1.9763483965014577
54,270520,지엔원에너지,"4,160",115,2.69,"839,291","4,310","4,315","4,130","112,568","9,629",11.690518226191713
55,036010,아비코전자,"10,950",50,0.46,"796,022","11,450","11,600","10,900","47,998","76,619",0.6264503582662264
56,066410,버킷스튜디오,"1,680",40,2.33,"754,034","1,695","1,700","1,670","334,476","211,002",1.5851792874001194
57,111870,KH 전자,270,0,0.00,"753,210",270,275,261,"188,656","187,617",1.00553787769765
58,033320,제이씨현시스템,"5,740",420,6.82,"748,049","6,020","6,030","5,640","69,720","27,377",2.5466632574789054
59,014200,광림,"1,025",15,1.44,"724,734","1,020","1,035","1,015","465,718","234,887",1.9827321222545309
60,900270,헝셩그룹,402,12,2.90,"720,611",413,413,394,"194,909","55,867",3.4888037660873144
61,090360,로보스타,"26,150",700,2.61,"714,169","26,050","26,450","25,600","24,807","52,870",0.46920749006998297
62,230980,에이트원,849,38,4.28,"707,016",888,888,812,"32,656","22,535",1.4491235855336144
63,276730,제주맥주,"1,535",155,11.23,"703,606","1,380","1,535","1,355","22,048","46,881",0.47029713530001493
64,204610,티쓰리,"1,845",5,0.27,"693,647","1,835","1,875","1,815","261,369","162,965",1.6038351793329857
65,277810,레인보우로보틱스,"61,900",200,0.32,"681,017","60,700","63,200","60,100","16,387","23,352",0.7017386091127098
66,073570,어반리튬,"15,850","1,800",10.20,"666,909","17,700","17,700","15,650","27,153","29,205",0.9297380585516178
67,288980,모아데이타,"2,830",85,2.92,"666,436","2,845","2,880","2,810","151,694","44,314",3.4231619804125106
