,종목코드,종목명,현재가,전일비,등락률,거래량,시가,고가,저가,매수총잔량,매도총잔량,매수매도잔량비
0,073570,어반리튬,"15,550","2,100",11.90,"864,514","17,700","17,700","15,300","57,248","19,038",3.0070385544700073
1,263800,데이타솔루션,"7,070",720,9.24,"663,567","7,390","7,400","7,000","34,195","19,567",1.7475852200132878
2,058970,엠로,"16,400","1,400",7.87,"86,481","17,800","17,950","16,300","13,286","3,870",3.433074935400517
3,336060,웨이버스,"1,830",150,7.58,"2,722,974","1,935","1,950","1,825","387,047","156,003",2.4810228008435735
4,356860,티엘비,"18,350","1,450",7.32,"260,548","18,950","19,250","18,150","30,184","7,889",3.8260869565217392
5,239340,줌인터넷,"4,620",350,7.04,"744,386","4,775","4,815","4,595","52,188","23,534",2.2175575762726267
6,298380,에이비엘바이오,"20,300","1,450",6.67,"398,591","21,500","21,500","20,150","67,980","11,072",6.139812138728324
7,099750,이지케어텍,"24,600","1,750",6.64,"83,427","25,800","25,900","24,350","8,626","1,546",5.579560155239327
8,377480,마인즈랩,"19,350","1,350",6.52,"237,020","20,550","20,550","18,800","15,729","3,369",4.6687444345503115
9,033320,제이씨현시스템,"5,770",390,6.33,"778,854","6,020","6,030","5,640","41,579","18,147",2.291232710640877
10,162300,신스틸,"7,470",470,5.92,"288,161","7,790","7,790","7,460","27,833","11,648",2.3895089285714284
11,394280,오픈엣지테크놀로지,"12,250",750,5.77,"1,053,445","12,600","12,650","11,850","164,893","80,785",2.041133873862722
12,187790,나노,"1,410",85,5.69,"1,066,630","1,445","1,470","1,380","181,368","51,649",3.5115491103409555
13,237820,플레이디,"6,000",360,5.66,"285,939","6,220","6,310","5,960","15,817","5,108",3.096515270164448
14,380540,옵티코어,"3,160",185,5.53,"9,213,036","3,290","3,530","3,140","245,637","69,110",3.5542902619013166
15,357880,비트나인,"8,640",500,5.47,"346,646","9,030","9,160","8,600","19,505","2,015",9.679900744416873
16,065570,삼영이엔씨,"4,840",280,5.47,"55,381","4,865","4,930","4,795","9,117","6,439",1.4159030905420096
17,041460,한국전자인증,"5,700",330,5.47,"642,585","5,910","5,930","5,660","38,124","27,545",1.3840624432746416
18,389140,포바이포,"12,150",700,5.45,"185,366","12,500","12,550","12,000","28,195","10,222",2.758266484054001
19,101670,하이드로리튬,"19,550","1,100",5.33,"582,597","20,250","20,300","19,400","47,379","23,907",1.9818044924080813
20,230980,에이트원,841,46,5.19,"860,017",888,888,812,"30,858","9,500",3.2482105263157894
21,041190,우리기술투자,"4,375",235,5.10,"628,599","4,470","4,490","4,335","31,215","43,266",0.7214672028844821
22,222110,팬젠,"6,030",320,5.04,"6,081","6,330","6,330","6,030","2,385","2,108",1.131404174573055
23,121800,비덴트,"4,375",230,4.99,"1,613,805","4,480","4,480","4,305","128,563","34,673",3.7078706774723846
24,108860,셀바스AI,"10,600",550,4.93,"3,458,548","11,150","11,350","10,350","538,069","302,117",1.7809954421631355
25,289220,자이언트스텝,"19,600",950,4.62,"256,708","20,250","20,250","19,450","31,264","10,404",3.0049980776624374
26,226330,신테카바이오,"9,830",470,4.56,"154,134","10,100","10,500","9,700","13,834","2,889",4.788508134302527
27,300080,플리토,"25,100","1,200",4.56,"80,109","25,950","26,300","24,400","7,075","1,044",6.776819923371647
28,298870,다올인베스트먼트,"3,465",165,4.55,"2,043,601","3,560","3,600","3,460","157,915","39,651",3.9826233890696328
29,038680,에스넷,"5,340",250,4.47,"218,477","5,530","5,530","5,070","19,257","4,569",4.214707813525935
30,372800,아이티아이즈,"9,300",430,4.42,"72,513","9,720","9,720","9,180","4,941","1,598",3.0919899874843555
31,315640,딥노이드,"7,190",330,4.39,"107,157","7,370","7,440","7,160","8,918","4,804",1.8563696919233972
32,189330,씨이랩,"16,700",750,4.30,"208,211","17,650","18,150","16,500","10,068","6,804",1.4797178130511464
33,399720,가온칩스,"18,400",800,4.17,"195,102","18,750","18,850","18,200","33,816","11,079",3.0522610343893852
34,227610,아우딘퓨쳐스,"2,220",95,4.10,"2,218,605","2,245","2,310","2,170","119,271","69,062",1.7270134082418696
35,307870,비투엔,"2,120",90,4.07,"177,558","2,140","2,180","2,085","29,011","13,517",2.1462602648516684
36,187220,디티앤씨,"4,740",200,4.05,"86,877","4,900","4,900","4,700","12,730","3,310",3.8459214501510575
37,396270,넥스트칩,"7,910",330,4.00,"185,413","8,110","8,170","7,880","33,361","3,224",10.347704714640198
38,321260,프로이천,"2,300",95,3.97,"31,320","2,350","2,380","2,300","7,984","5,306",1.5047116471918582
39,095700,제넥신,"14,500",600,3.97,"235,572","14,850","14,900","14,200","65,772","69,578",0.9452988013452528
40,032685,소프트센우,"25,600","1,050",3.94,"12,693","25,000","25,600","25,000","1,126",101,11.148514851485148
41,085670,뉴프렉스,"6,380",260,3.92,"520,670","6,480","6,530","6,360","72,243","9,126",7.9161735700197235
42,296640,이노룰스,"12,600",500,3.82,"173,922","12,850","12,900","12,400","27,548","18,881",1.4590328902070866
43,376980,원티드랩,"13,900",550,3.81,"88,762","14,300","14,550","13,800","16,852","8,617",1.955669026343275
44,066980,이엔코퍼레이션,"3,920",155,3.80,"145,226","4,080","4,100","3,920","44,198","2,746",16.095411507647487
45,115440,우리넷,"9,240",360,3.75,"117,814","9,600","9,600","9,240","14,770","6,480",2.279320987654321
46,035290,골드앤에스,"6,940",270,3.74,"117,093","7,210","7,360","6,720","13,913","6,414",2.1691612098534456
47,131400,이브이첨단소재,"1,675",65,3.74,"375,398","1,735","1,735","1,670","120,874","35,743",3.381753070531293
48,077360,덕산하이메탈,"5,150",200,3.74,"78,753","5,310","5,310","5,150","24,643","11,400",2.1616666666666666
49,258790,소프트캠프,"1,750",65,3.58,"383,154","1,750","1,770","1,735","119,880","32,668",3.669646136892372
50,058110,멕아이씨에스,"5,690",210,3.56,"125,518","5,800","5,850","5,660","24,160","2,501",9.660135945621752
51,027830,대성창투,"2,760",100,3.50,"168,048","2,825","2,845","2,750","35,138","10,831",3.244206444464962
52,032750,삼진,"7,480",270,3.48,"61,463","7,680","7,710","7,410","11,630","2,757",4.2183532825535
53,196700,웹스,"3,350",120,3.46,"124,036","3,470","3,470","3,255","5,895","4,891",1.2052749948885708
54,069330,유아이디,"1,815",65,3.46,"21,652","1,870","1,870","1,800","6,564","7,747",0.84729572737834
55,190510,나무가,"15,400",550,3.45,"309,829","15,600","15,700","15,150","106,146","20,785",5.106855905701227
56,419080,엔젯,"14,100",500,3.42,"45,340","14,300","14,550","14,050","22,710","9,968",2.278290529695024
57,064480,브리지텍,"5,120",180,3.40,"297,996","5,240","5,260","5,080","29,801","8,561",3.481018572596659
58,170790,파이오링크,"13,050",450,3.33,"17,492","13,350","13,350","13,050","13,151","4,583",2.869517783111499
59,206560,덱스터,"13,150",450,3.31,"111,896","13,300","13,400","13,100","46,072","18,678",2.466645251097548
60,220180,핸디소프트,"3,795",130,3.31,"303,808","3,870","3,935","3,725","19,605","10,931",1.7935230079590156
61,331520,밸로프,"1,765",60,3.29,"2,845,052","1,800","1,810","1,745","268,296","83,071",3.229719155902782
62,083470,이엠앤아이,"6,200",210,3.28,"67,139","6,470","6,470","6,190","18,658","11,316",1.6488158359844467
63,402030,코난테크놀로지,"42,900","1,450",3.27,"306,630","44,500","45,700","41,400","9,943","2,971",3.346684617973746
64,299900,위지윅스튜디오,"17,850",600,3.25,"91,750","18,150","18,150","17,650","43,040","10,848",3.967551622418879
65,171090,선익시스템,"19,350",650,3.25,"129,025","19,700","19,900","19,250","40,889","10,194",4.011084951932509
66,214870,뉴지랩파마,"12,000",400,3.23,"43,439","12,300","12,350","11,950","53,752","28,082",1.9141086817178263
67,019550,SBI인베스트먼트,"1,200",40,3.23,"364,253","1,215","1,220","1,200","219,515","83,195",2.6385600096159627
68,066410,버킷스튜디오,"1,665",55,3.20,"1,103,601","1,695","1,700","1,660","349,419","247,550",1.4115087861038174
69,297570,알로이스,"1,970",65,3.19,"1,297,250","2,010","2,015","1,950","302,853","131,376",2.3052383997077093
70,090360,로보스타,"26,000",850,3.17,"776,229","26,050","26,450","25,600","31,180","57,027",0.5467585529661388
71,033230,인성정보,"2,160",70,3.14,"148,717","2,200","2,225","2,160","38,533","11,978",3.2169811320754715
72,200710,에이디테크놀로지,"14,000",450,3.11,"49,445","14,250","14,350","14,000","14,806","4,678",3.1650277896536982
73,900280,골든센츄리,377,12,3.08,"1,235,334",383,383,373,"195,120","306,038",0.6375678837268575
74,224060,더코디,"7,910",250,3.06,"22,098","8,160","8,200","7,850","8,756","1,513",5.7871777924653
75,347770,핌스,"11,100",350,3.06,"20,861","11,400","11,400","11,050","7,853","4,492",1.7482190560997328
76,123840,한일진공,480,15,3.03,"23,580",486,489,480,"22,108","3,610",6.12409972299169
77,033640,네패스,"16,100",500,3.01,"23,285","16,600","16,600","16,050","22,536","4,055",5.557583230579532
78,032680,소프트센,"1,635",50,2.97,"228,413","1,655","1,665","1,620","82,485","30,583",2.6970866167478666
79,025870,신라에스지,"9,760",290,2.89,"58,431","9,850","9,940","9,650","6,377","3,756",1.6978168264110756
80,049480,오픈베이스,"2,855",85,2.89,"384,275","2,900","2,910","2,825","66,015","14,486",4.557158635924341
81,019590,엠벤처투자,"1,010",30,2.88,"527,587","1,035","1,035","1,000","180,849","153,023",1.18184194532848
82,085810,알티캐스트,"1,855",55,2.88,"116,826","1,870","1,915","1,845","27,372","10,854",2.5218352681039247
83,214610,미코바이오메드,"4,400",130,2.87,"56,327","4,525","4,525","4,350","6,058","4,380",1.3831050228310502
84,291810,핀텔,"8,110",240,2.87,"277,161","8,190","8,270","7,970","15,954","10,564",1.5102234002271866
85,319660,피에스케이,"16,950",500,2.87,"59,052","17,300","17,300","16,950","35,088","11,976",2.929859719438878
86,290270,휴네시온,"4,565",135,2.87,"3,982","4,700","4,700","4,540","3,287",507,6.483234714003944
87,365900,브이씨,"7,800",230,2.86,"52,346","8,000","8,000","7,750","9,981","3,215",3.1045101088646967
88,268600,셀리버리,"9,160",270,2.86,"130,533","9,400","9,400","9,050","8,423","9,473",0.8891586614588831
